Site,Year,0
"Hudson River, Pier 96",2019,0.14112781954887216
"Hudson River, Pier 96",2020,0.1369642857142857
"Hudson River, Pier 96",2021,0.2642142857142857
"Hudson River, Pier 99 Boat Ramp",2015,0.11857142857142855
"Hudson River, Pier 99 Boat Ramp",2016,0.1157857142857143
"Hudson River, Pier 99 Boat Ramp",2017,0.12962406015037595
"Hudson River, Pier 99 Boat Ramp",2018,0.2049285714285714
"Hudson River, Pier 99 Boat Ramp",2019,0.14112781954887216
"Hudson River, Pier I/70th Street",2016,0.11325396825396826
"Hudson River, Pier I/70th Street",2017,0.14472527472527474
"Hudson River, Weehawken Cove",2015,0.12383458646616541
"Hudson River, Weehawken Cove",2017,0.12962406015037595
"Hudson River, Weehawken Cove",2018,0.20515873015873012
"Hudson River, Weehawken Cove",2019,0.13907563025210085
"Hudson River, Weehawken Cove",2021,0.2642142857142857
"Hudson River, West 100th Street",2016,0.11875000000000001
"Hudson River, West 129th Street (St. Clair Place)",2013,0.15057142857142855
"Hudson River, West 133rd Street/Piers Park Kayak Dock",2011,0.10071428571428569
"Hudson River, West 133rd Street/Piers Park Kayak Dock",2013,0.1561654135338346
"Hudson River, West 133rd Street/Piers Park Kayak Dock",2014,0.10428571428571429
"Hudson River, West 133rd Street/Piers Park Kayak Dock",2015,0.11857142857142855
"Hudson River, West 133rd Street/Piers Park Kayak Dock",2016,0.1167669172932331
"Hudson River, West 133rd Street/Piers Park Kayak Dock",2017,0.12492063492063492
"Hudson River, West 133rd Street/Piers Park Kayak Dock",2018,0.2049285714285714
"Hudson River, West 133rd Street/Piers Park Kayak Dock",2019,0.14112781954887216
"Hudson River, West 145th Street",2014,0.10222222222222223
"Hudson River, West 145th Street",2015,0.11857142857142855
"Hudson River, West 145th Street",2016,0.1167669172932331
"Hudson River, West 145th Street",2017,0.13060150375939852
"Hudson River, West 145th Street",2018,0.2049285714285714
"Hudson River, West 145th Street",2019,0.14112781954887216
"Hudson River, West 145th Street",2020,0.17571428571428568
"Hudson River, West 154th Street",2013,0.14523809523809522
"Hudson River, West 172nd Street",2013,0.14523809523809522
"Hudson River, West 172nd Street",2017,0.13060150375939852
"Hudson River, West 172nd Street",2018,0.2049285714285714
"Hudson River, West 172nd Street",2019,0.14112781954887216
"Hudson River, West 172nd Street",2020,0.17571428571428568
"Hudson River, West 72nd Street Kayak Launch",2012,0.13362637362637364
"Hudson River, West 72nd Street Kayak Launch",2013,0.1948051948051948
"Hudson River, West 72nd Street Kayak Launch",2015,0.1138345864661654
"Hudson River, West 72nd Street Kayak Launch",2018,0.23252747252747255
"Hudson River, West 79th Street Boat Basin",2011,0.09428571428571429
"Hudson River, Yonkers Paddling and Rowing Club",2011,0.09607142857142859
"Hudson River, Yonkers Paddling and Rowing Club",2012,0.11901785714285715
"Hudson River, Yonkers Paddling and Rowing Club",2013,0.15904761904761905
"Hudson River, Yonkers Paddling and Rowing Club",2014,0.10485714285714286
"Hudson River, Yonkers Paddling and Rowing Club",2015,0.11857142857142855
"Hudson River, Yonkers Paddling and Rowing Club",2016,0.1192481203007519
"Hudson River, Yonkers Paddling and Rowing Club",2017,0.12476190476190477
"Hudson River, Yonkers Paddling and Rowing Club",2018,0.17614285714285716
"Hudson River, Yonkers Paddling and Rowing Club",2019,0.1132142857142857
"Hudson River, Yonkers Paddling and Rowing Club",2021,0.1319047619047619
"Hutchinson River, Amtrak Bridge",2018,0.23285714285714285
"Jamaica Bay, Canarsie Pier",2017,0.1225892857142857
"Jamaica Bay, Canarsie Pier",2018,0.17531746031746032
"Jamaica Bay, Gerritsen Creek Kayak Launch (Marine Park Salt Marsh)",2019,0.11824175824175824
"Jamaica Bay, Gerritsen Creek Kayak Launch (Marine Park Salt Marsh)",2021,0.3393406593406593
"Jamaica Bay, Paerdegat Basin (Sebago Canoe Club)",2012,0.08514285714285715
"Jamaica Bay, Paerdegat Basin (Sebago Canoe Club)",2013,0.17208791208791205
"Jamaica Bay, Paerdegat Basin (Sebago Canoe Club)",2014,0.16357142857142856
"Jamaica Bay, Paerdegat Basin (Sebago Canoe Club)",2016,0.11555555555555556
"Jamaica Bay, Paerdegat Basin (Sebago Canoe Club)",2017,0.11410714285714287
"Jamaica Bay, Paerdegat Basin (Sebago Canoe Club)",2018,0.17983193277310924
"Jamaica Bay, Paerdegat Basin (Sebago Canoe Club)",2019,0.14112781954887216
"Jamaica Bay, Paerdegat Basin (Sebago Canoe Club)",2021,0.22267857142857145
"Jamaica Bay, Plumb Beach",2018,0.19586466165413532
Little Neck Bay,2015,0.09095238095238097
Little Neck Bay,2016,0.11789473684210527
Little Neck Bay,2017,0.12471428571428574
Little Neck Bay,2018,0.19135338345864658
Little Neck Bay,2019,0.16089285714285714
Little Neck Bay,2021,0.27789473684210525
"Newtown Creek, 2nd Street Kayak Launch",2018,0.29857142857142854
"Newtown Creek, 2nd Street Kayak Launch",2019,0.15314285714285716
"Newtown Creek, 2nd Street Kayak Launch",2020,0.1538095238095238
"Newtown Creek, 2nd Street Kayak Launch",2021,0.2642142857142857
"Newtown Creek, Apollo Street",2017,0.1285714285714286
"Newtown Creek, Apollo Street",2018,0.21571428571428575
"Newtown Creek, Apollo Street",2019,0.146031746031746
"Newtown Creek, Apollo Street",2020,0.14294642857142856
"Newtown Creek, Apollo Street",2021,0.2772180451127819
"Newtown Creek, Dutch Kills (head)",2012,0.10159663865546219
"Newtown Creek, Dutch Kills (head)",2017,0.1285714285714286
"Newtown Creek, Dutch Kills (head)",2018,0.21571428571428575
"Newtown Creek, Dutch Kills (head)",2019,0.146031746031746
"Newtown Creek, Dutch Kills (head)",2020,0.14008403361344537
"Newtown Creek, Dutch Kills (head)",2021,0.2642142857142857
"Newtown Creek, Dutch Kills (mouth)",2017,0.1285714285714286
"Newtown Creek, Dutch Kills (mouth)",2018,0.21571428571428575
"Newtown Creek, Dutch Kills (mouth)",2019,0.146031746031746
